"go_id","hgnc_symbol"
"GO:0098793","RMDN3"
"GO:0098793","RNF138"
"GO:0098793","RNF216"
"GO:0098793","RNF34"
"GO:0098793","ROGDI"
"GO:0098793","RPS27"
"GO:0098793","RTN3"
"GO:0098793","RTN4R"
"GO:0098793","S1PR1"
"GO:0098793","S1PR2"
"GO:0098793","S1PR3"
"GO:0098793","S1PR4"
"GO:0098793","S1PR5"
"GO:0098793","SCRN1"
"GO:0098793","SDCBP"
"GO:0098793","SEMA7A"
"GO:0098793","SEPTIN2"
"GO:0098793","SEPTIN3"
"GO:0098793","SEPTIN4"
"GO:0098793","SEPTIN5"
"GO:0098793","SEPTIN6"
"GO:0098793","SEPTIN8"
"GO:0098793","SEPTIN9"
"GO:0098793","SGIP1"
"GO:0098793","SH3GL1"
"GO:0098793","SHH"
"GO:0098793","SHROOM4"
"GO:0098793","SIPA1L2"
"GO:0098793","SLC24A2"
"GO:0098793","SLC29A1"
"GO:0098793","SLC2A4"
"GO:0098793","SLC9A6"
"GO:0098793","SNAPIN"
"GO:0098793","SNX9"
"GO:0098793","SPHK1"
"GO:0098793","SPTBN2"
"GO:0098793","SRCIN1"
"GO:0098793","SRPK2"
"GO:0098793","STON2"
"GO:0098793","STX3"
"GO:0098793","STXBP5"
"GO:0098793","SUMO2"
"GO:0098793","SYAP1"
"GO:0098793","SYNJ1"
"GO:0098793","SYNJ2"
"GO:0098793","SYT10"
"GO:0098793","SYT17"
"GO:0098793","THY1"
"GO:0098793","TLN2"
"GO:0098793","TNIK"
"GO:0098793","TRPC5"
"GO:0098793","UBE2M"
"GO:0098793","UNC13B"
"GO:0098793","UNC13C"
"GO:0098793","VAMP1"
"GO:0098793","VPS16"
"GO:0098793","VPS18"
"GO:0098793","VPS35"
"GO:0098793","VPS52"
"GO:0098793","WDFY3"
"GO:0098793","YKT6"
"GO:0098793","YWHAG"
"GO:0098793","YWHAH"
"GO:0098794","ABI3"
"GO:0098794","ABL2"
"GO:0098794","ACTR2"
"GO:0098794","ACTR3"
"GO:0098794","ADAM10"
"GO:0098794","ADD1;ADD2"
"GO:0098794","ADD2"
"GO:0098794","AGAP2"
"GO:0098794","AGO2"
"GO:0098794","ALK"
"GO:0098794","ANAPC1"
"GO:0098794","ANAPC10"
"GO:0098794","ANAPC11"
"GO:0098794","ANAPC13"
"GO:0098794","ANAPC15"
"GO:0098794","ANAPC16"
"GO:0098794","ANAPC2"
"GO:0098794","ANAPC4"
"GO:0098794","ANAPC5"
"GO:0098794","ANAPC7"
"GO:0098794","ANK3"
"GO:0098794","AP3D1"
"GO:0098794","APC"
"GO:0098794","APC2"
"GO:0098794","APPL1"
"GO:0098794","ARF6"
"GO:0098794","ARFGEF2"
"GO:0098794","ARHGAP12"
"GO:0098794","ARHGAP39"
"GO:0098794","ARHGEF15"
"GO:0098794","ARHGEF2"
"GO:0098794","ARPC1A"
"GO:0098794","ARPC2"
"GO:0098794","ARPC3"
"GO:0098794","ARPC4"
"GO:0098794","ARPC5"
"GO:0098794","ATAD1"
"GO:0098794","ATP1A3"
"GO:0098794","ATR"
"GO:0098794","BAALC"
"GO:0098794","BCL11A"
"GO:0098794","BCR"
"GO:0098794","BDNF"
"GO:0098794","BEGAIN"
"GO:0098794","BIN1"
"GO:0098794","BRAF"
"GO:0098794","BRK1"
"GO:0098794","C22ORF39"
"GO:0098794","C4A"
"GO:0098794","C4B"
"GO:0098794","C9ORF72"
"GO:0098794","CACNB1"
"GO:0098794","CALB1"
"GO:0098794","CALD1"
"GO:0098794","CAMK4"
"GO:0098794","CAMKV"
"GO:0098794","CAP1"
"GO:0098794","CAP2"
"GO:0098794","CAPN1"
"GO:0098794","CAPN2"
"GO:0098794","CAPRIN1"
"GO:0098794","CARMIL3"
"GO:0098794","CASK"
"GO:0098794","CASKIN1"
"GO:0098794","CBLB"
"GO:0098794","CD44"
"GO:0098794","CDC16"
"GO:0098794","CDC20"
"GO:0098794","CDC23"
"GO:0098794","CDC26"
"GO:0098794","CDC27"
"GO:0098794","CDC42"
"GO:0098794","CDH1"
"GO:0098794","CDK5"
"GO:0098794","CNN3"
"GO:0098794","COMT"
"GO:0098794","CPEB1"
"GO:0098794","CPEB2"
"GO:0098794","CPEB3"
"GO:0098794","CPEB4"
"GO:0098794","CPLX1"
"GO:0098794","CPLX2"
"GO:0098794","CPSF2"
"GO:0098794","CRMP1"
"GO:0098794","CSNK2A1"
"GO:0098794","CTTN"
"GO:0098794","CYFIP1"
"GO:0098794","CYP46A1"
"GO:0098794","CYTH2"
"GO:0098794","DACT1"
"GO:0098794","DBNL"
"GO:0098794","DCLK1"
"GO:0098794","DDN"
"GO:0098794","DGKQ"
"GO:0098794","DIP2A"
"GO:0098794","DIXDC1"
"GO:0098794","DMD"
"GO:0098794","DNAJB1"
"GO:0098794","DOCK1"
"GO:0098794","DOCK10"
"GO:0098794","DOCK4"
"GO:0098794","DSTN"
"GO:0098794","DTNB"
"GO:0098794","DYNLL2"
"GO:0098794","EEF1A1"
"GO:0098794","EIF1"
"GO:0098794","EIF1AX"
"GO:0098794","EIF1AY"
"GO:0098794","EIF2A"
"GO:0098794","EIF2B1"
"GO:0098794","EIF2B2"
"GO:0098794","EIF2B3"
"GO:0098794","EIF2B4"
"GO:0098794","EIF2B5"
"GO:0098794","EIF2S1"
"GO:0098794","EIF2S2"
"GO:0098794","EIF2S3"
"GO:0098794","EIF3A"
"GO:0098794","EIF3B"
"GO:0098794","EIF3C"
"GO:0098794","EIF3D"
"GO:0098794","EIF3E"
"GO:0098794","EIF3F"
"GO:0098794","EIF3H"
"GO:0098794","EIF3I"
"GO:0098794","EIF3K"
"GO:0098794","EIF3M"
"GO:0098794","EIF4A1"
"GO:0098794","EIF4B"
"GO:0098794","EIF4E"
"GO:0098794","EIF4EBP2"
"GO:0098794","EIF4G1"
"GO:0098794","ELAVL1"
"GO:0098794","ELMO1"
"GO:0098794","ENAH"
"GO:0098794","EPB41L1"
"GO:0098794","EPB41L3"
"GO:0098794","EPN1"
"GO:0098794","ERBIN"
"GO:0098794","EXOC7"
"GO:0098794","FAAH"
"GO:0098794","FGF22"
"GO:0098794","FGF7"
"GO:0098794","FGFR1"
"GO:0098794","FILIP1"
"GO:0098794","FLNA"
"GO:0098794","FMNL2"
"GO:0098794","FXR1"
"GO:0098794","FXR2"
"GO:0098794","FZD9"
"GO:0098794","FZR1"
"GO:0098794","GDA"
"GO:0098794","GIPC1"
"GO:0098794","GIT1"
"GO:0098794","GNA13"
"GO:0098794","GNAI1"
"GO:0098794","GNAI2"
"GO:0098794","GNAI3"
"GO:0098794","GNAL;GNAS"
"GO:0098794","GRIP1"
"GO:0098794","HIP1R"
"GO:0098794","HNRNPA3"
"GO:0098794","HNRNPAB"
"GO:0098794","HNRNPK"
"GO:0098794","HPCA"
"GO:0098794","HSPA8"
"GO:0098794","HTR4"
"GO:0098794","HUWE1"
"GO:0098794","ICAM5"
"GO:0098794","IMPA1"
"GO:0098794","INA"
"GO:0098794","IQGAP1"
"GO:0098794","JAK2"
"GO:0098794","KCNJ6"
"GO:0098794","KCTD8"
"GO:0098794","KIDINS220"
"GO:0098794","KIF17"
"GO:0098794","KIF1A"
"GO:0098794","KIF1B"
"GO:0098794","KIF2C"
"GO:0098794","KIF3A"
"GO:0098794","KIF3B"
"GO:0098794","KIFAP3"
"GO:0098794","KLHL17"
"GO:0098794","LAMP1"
"GO:0098794","LASP1"
"GO:0098794","LATS1"
"GO:0098794","LIMK1"
"GO:0098794","LNX1"
"GO:0098794","LRFN2"
"GO:0098794","LYPD6"
"GO:0098794","MAP1B"
"GO:0098794","MAP2"
"GO:0098794","MARK1"
"GO:0098794","MARK2"
"GO:0098794","MIB2"
"GO:0098794","MINK1"
"GO:0098794","MOB4"
"GO:0098794","MPP1"
"GO:0098794","MRTFA"
"GO:0098794","MRTFB"
"GO:0098794","MYO5A"
"GO:0098794","MYO5B"
"GO:0098794","MYO9A"
"GO:0098794","NACC1"
"GO:0098794","NAPA"
"GO:0098794","NAPB"
"GO:0098794","NCDN"
"GO:0098794","NCKAP1"
"GO:0098794","NCKIPSD"
"GO:0098794","NCS1"
"GO:0098794","NDFIP1"
"GO:0098794","NECAB2"
"GO:0098794","NEDD8"
"GO:0098794","NGDN"
"GO:0098794","NGEF"
"GO:0098794","NGF"
"GO:0098794","NOS1AP"
"GO:0098794","NR1D1"
"GO:0098794","NRG1"
"GO:0098794","NRGN"
"GO:0098794","NSMF"
"GO:0098794","NTF3"
"GO:0098794","NTF4"
"GO:0098794","NTRK2"
"GO:0098794","ORAI1"
"GO:0098794","ORAI2"
"GO:0098794","PABPC1"
"GO:0098794","PAK1"
"GO:0098794","PALM"
"GO:0098794","PALMD"
"GO:0098794","PARN"
"GO:0098794","PCDH15"
"GO:0098794","PDLIM5"
"GO:0098794","PDXP"
"GO:0098794","PFN1"
"GO:0098794","PFN2"
"GO:0098794","PHACTR1"
"GO:0098794","PICALM"
"GO:0098794","PIK3C3"
"GO:0098794","PLAT"
"GO:0098794","PLK2"
"GO:0098794","PPP1CA"
"GO:0098794","PPP1CC"
"GO:0098794","PPP1R1B"
"GO:0098794","PRAF2"
"GO:0098794","PRIMA1"
"GO:0098794","PRKACA"
"GO:0098794","PRKAR1B"
"GO:0098794","PRKAR2B"
"GO:0098794","PRKN"
"GO:0098794","PRMT8"
"GO:0098794","PSD2"
"GO:0098794","PSD3"
"GO:0098794","PSEN1"
"GO:0098794","PTK2"
"GO:0098794","PTK2B"
"GO:0098794","PTN"
"GO:0098794","PTPN1"
"GO:0098794","PUM2"
"GO:0098794","PURA"
"GO:0098794","RAB17"
"GO:0098794","RAC1"
"GO:0098794","RAC3"
"GO:0098794","RACK1"
"GO:0098794","RAI14"
"GO:0098794","RAPGEF2"
"GO:0098794","RASGRF1"
"GO:0098794","RASGRF2"
"GO:0098794","RGS12"
"GO:0098794","RGS14"
"GO:0098794","RGS17"
"GO:0098794","RGS7BP"
"GO:0098794","RHOA"
"GO:0098794","RHOG"
"GO:0098794","RMDN3"
"GO:0098794","RNF138"
"GO:0098794","RNF220"
"GO:0098794","ROR2"
"GO:0098794","RPL8"
"GO:0098794","RPLP0"
"GO:0098794","RPS23P1"
"GO:0098794","RPS6KB1"
"GO:0098794","RTN4"
"GO:0098794","SEPTIN11"
"GO:0098794","SH2D5"
"GO:0098794","SH3GL2"
"GO:0098794","SHH"
"GO:0098794","SHROOM4"
"GO:0098794","SIGMAR1"
"GO:0098794","SIPA1L1"
"GO:0098794","SLC18A2"
"GO:0098794","SLC24A2"
"GO:0098794","SLC29A1"
"GO:0098794","SMCR8"
"GO:0098794","SMO"
"GO:0098794","SNAP23"
"GO:0098794","SNX27"
"GO:0098794","SPTAN1"
"GO:0098794","SPTB"
"GO:0098794","SPTBN1"
"GO:0098794","SRCIN1"
"GO:0098794","SRGAP3"
"GO:0098794","STAU2"
"GO:0098794","STIM1"
"GO:0098794","STIM2"
"GO:0098794","STRN"
"GO:0098794","STRN3"
"GO:0098794","STRN4"
"GO:0098794","STX3"
"GO:0098794","STX4"
"GO:0098794","SUMO2"
"GO:0098794","SWAP70"
"GO:0098794","SYT11"
"GO:0098794","SYT17"
"GO:0098794","SYT3"
"GO:0098794","TAOK2"
"GO:0098794","TENT2"
"GO:0098794","TFRC"
"GO:0098794","THY1"
"GO:0098794","TRAF6"
"GO:0098794","TRIM3"
"GO:0098794","TRIM47"
"GO:0098794","TRIO"
"GO:0098794","TRIOBP"
"GO:0098794","TSPAN7"
"GO:0098794","UBE2M"
"GO:0098794","UBE2N"
"GO:0098794","UBE3B"
"GO:0098794","USP9X"
"GO:0098794","VASP"
"GO:0098794","VEZT"
"GO:0098794","VPS35"
"GO:0098794","VPS52"
"GO:0098794","WASF1"
"GO:0098794","WASF3"
"GO:0098794","WASL"
"GO:0098794","WLS"
"GO:0098794","ZDHHC5"
"GO:0098794","ZDHHC8"
"GO:0098794","ZNF804A"
"GO:0098830","AP3D1"
"GO:0098830","CTSD"
"GO:0098830","EEA1"
"GO:0098830","PIK3C3"
"GO:0098830","RAB11A"
"GO:0098830","RAB5A"
"GO:0098830","RAB7A"
"GO:0098830","RABGEF1"
"GO:0098830","SNX16"
"GO:0098830","SNX4"
"GO:0098830","VAC14"
"GO:0098831","BSN"
"GO:0098831","CTBP1"
"GO:0098831","CTBP2"
"GO:0098831","CTNNA2"
"GO:0098831","CTNNB1"
"GO:0098831","CTNND1"
"GO:0098831","ERC1"
"GO:0098831","ERC2"
"GO:0098831","GUCY1B1"
"GO:0098831","IQSEC2"
"GO:0098831","NR3C2"
"GO:0098831","OSBPL2"
"GO:0098831","PCLO"
"GO:0098831","PPFIA3"
"GO:0098831","RIMBP2"
"GO:0098831","RIMS1"
"GO:0098831","RIMS2"
"GO:0098831","STXBP1"
"GO:0098831","SYDE1;SYDE2"
"GO:0098831","TSPOAP1;RIMBP2"
"GO:0098833","AMPH"
"GO:0098833","ITSN1"
"GO:0098833","MYO6"
"GO:0098833","PACSIN1"
"GO:0098833","VPS35"
"GO:0098835","CLTA"
"GO:0098835","CLTB"
"GO:0098835","CLTC"
"GO:0098835","DNM1"
"GO:0098835","DNM1L"
"GO:0098835","PIP5K1C"
"GO:0098835","TBC1D24"
"GO:0098837","AP3M1"
"GO:0098837","RAB11A"
"GO:0098837","SNX27"
"GO:0098837","VPS26B"
"GO:0098839","ACTN2"
"GO:0098839","AFDN"
"GO:0098839","ANP32E"
"GO:0098839","ARC"
"GO:0098839","IQSEC2"
"GO:0098839","PACSIN1"
"GO:0098839","RGS9"
"GO:0098839","TRAPPC4"
"GO:0098842","EEA1"
"GO:0098842","SNX27"
"GO:0098842","SNX6"
"GO:0098842","VPS26B"
"GO:0098843","AMPH"
"GO:0098843","AP2A1"
"GO:0098843","AP2B1"
"GO:0098843","CALY"
"GO:0098843","CLTA"
"GO:0098843","CLTC"
"GO:0098843","DNM2"
"GO:0098843","EPN2"
"GO:0098843","EPS15"
"GO:0098843","FCHO1"
"GO:0098843","HIP1R"
"GO:0098843","ITSN1"
"GO:0098843","NRN1"
"GO:0098843","PICALM"
"GO:0098843","PICK1"
"GO:0098843","RNF216"
"GO:0098843","SH3GLB2"
"GO:0098843","SYNE1"
"GO:0098844","DNM3"
"GO:0098844","RAB5A"
"GO:0098845","AGAP1"
"GO:0098845","ARC"
"GO:0098845","CLSTN1"
"GO:0098845","COMMD1"
"GO:0098845","KIF21B"
"GO:0098845","NSG1"
"GO:0098845","PIK3C3"
"GO:0098845","SH3GL3"
"GO:0098845","SNX17"
"GO:0098845","VPS26A"
"GO:0098845","VPS26C"
"GO:0098845","VPS29"
"GO:0098845","VPS35L"
"GO:0098850","AMPH"
"GO:0098850","ATM"
"GO:0098850","ATP6V0B"
"GO:0098850","ATP6V1A"
"GO:0098850","ATP6V1B1"
"GO:0098850","ATP6V1B2"
"GO:0098850","ATP6V1C1"
"GO:0098850","ATP6V1D"
"GO:0098850","ATP6V1E1"
"GO:0098850","ATP6V1F"
"GO:0098850","ATP6V1G1"
"GO:0098850","ATP6V1G2"
"GO:0098850","ATP6V1H"
"GO:0098850","ATR"
"GO:0098850","BIN1"
"GO:0098850","BTBD8"
"GO:0098850","CLTC"
"GO:0098850","DOC2A"
"GO:0098850","DOC2B"
"GO:0098850","GAPDH"
"GO:0098850","RPH3A"
"GO:0098850","SGTA"
"GO:0098850","SNAP29"
"GO:0098850","SYN1"
"GO:0098850","SYN2"
"GO:0098850","SYN3"
"GO:0098850","TPRG1L"
"GO:0098871","ABI2"
"GO:0098871","ACTB"
"GO:0098871","ACTG1"
"GO:0098871","ACTN1"
"GO:0098871","ACTN2"
"GO:0098871","ACTN4"
"GO:0098871","CTTN"
"GO:0098871","CTTNBP2"
"GO:0098871","DBN1"
"GO:0098871","FAM107A"
"GO:0098871","FILIP1"
"GO:0098871","ITPKA"
"GO:0098871","ITSN1"
"GO:0098871","KPTN"
"GO:0098871","MYH10"
"GO:0098871","MYO5A"
"GO:0098871","MYO5B"
"GO:0098871","MYO6"
"GO:0098871","MYO9B"
"GO:0098871","PPP1R9A"
"GO:0098871","SYNE1"
"GO:0098888","C1QA"
"GO:0098888","C1QB"
"GO:0098888","C1QC"
"GO:0098888","CTNNA2"
"GO:0098888","CYTH1"
"GO:0098888","KCNIP3"
"GO:0098888","SNAP25"
"GO:0098888","STXBP1"
"GO:0098888","STXBP5"
"GO:0098890","C1QA"
"GO:0098890","C1QB"
"GO:0098890","C1QC"
"GO:0098890","CRKL"
"GO:0098890","CTNNA2"
"GO:0098890","FARP1"
"GO:0098890","FBXO2"
"GO:0098890","KCNIP1"
"GO:0098890","KCNIP2"
"GO:0098890","KCNIP3"
"GO:0098890","KCNIP4"
"GO:0098890","MAGI2"
"GO:0098890","NBEA"
"GO:0098890","PPP1R9B"
"GO:0098890","TENM2"
"GO:0098890","VWC2"
"GO:0098891","DGKI"
"GO:0098891","PHB1"
"GO:0098891","RIMS1"
"GO:0098892","CYTH2"
"GO:0098892","NPTX2"
"GO:0098894","AMPH"
"GO:0098894","AP2B1"
"GO:0098894","AP2M1"
"GO:0098894","AP2S1"
"GO:0098894","CTBP1"
"GO:0098894","DNAJC6"
"GO:0098894","EPN1"
"GO:0098894","EPS15;EPS15L1"
"GO:0098894","PICALM"
"GO:0098894","SNAP91"
"GO:0098895","ANP32E"
"GO:0098895","MKLN1"
"GO:0098944","MYO5B"
"GO:0098944","RAB11FIP3"
"GO:0098944","TMUB1"
"GO:0098965","AGRN"
"GO:0098965","LAMA5"
"GO:0098965","MMP9"
"GO:0098965","SPARCL1"
"GO:0098965","TNC"
"GO:0098966","ACAN"
"GO:0098966","BCAN"
"GO:0098966","HAPLN4"
"GO:0098966","NCAN"
"GO:0098966","SLIT2"
"GO:0098966","TNC"
"GO:0098966","TNR"
"GO:0098992","ADRB1"
"GO:0098992","ADRB2"
"GO:0098992","APP"
"GO:0098992","AVP"
"GO:0098992","BDNF"
"GO:0098992","CACNA2D1"
"GO:0098992","CALCA"
"GO:0098992","CALCRL"
"GO:0098992","DMXL2"
"GO:0098992","DVL1"
"GO:0098992","FZD8"
"GO:0098992","GNAI2"
"GO:0098992","GRP"
"GO:0098992","HTR1D"
"GO:0098992","NPFF"
"GO:0098992","NPY"
"GO:0098992","NPY1R"
"GO:0098992","OPRD1"
"GO:0098992","OXT"
"GO:0098992","P2RX2"
"GO:0098992","PDYN"
"GO:0098992","PLAT"
"GO:0098992","PLCB2"
"GO:0098992","SCG2"
"GO:0098992","SLC18A2"
"GO:0098992","SST"
"GO:0098992","STXBP5L"
"GO:0098992","TAC1"
"GO:0098993","CPLX3"
"GO:0098993","DENND1A"
"GO:0098993","DNAJC5"
"GO:0098993","RAB10"
"GO:0098993","RAB11A"
"GO:0098993","RAB11B"
"GO:0098993","RAB14"
"GO:0098993","RAB26"
"GO:0098993","RAB27B"
"GO:0098993","RAB2A"
"GO:0098993","RAB35"
"GO:0098993","RAB3A"
"GO:0098993","RAB3B"
"GO:0098993","RAB3C"
"GO:0098993","RAB4A"
"GO:0098993","RAB4B"
"GO:0098993","RAB5A"
"GO:0098993","RAB5B"
"GO:0098993","RAB5C"
"GO:0098993","RAB7A"
"GO:0098993","RAC1"
"GO:0098998","GRIPAP1"
"GO:0098999","SNX1"
"GO:0099013","ADCYAP1"
"GO:0099013","CCK"
"GO:0099013","CRH"
"GO:0099013","GHRL"
"GO:0099013","HCRT"
"GO:0099013","IGF1"
"GO:0099013","PDYN"
"GO:0099013","PENK"
"GO:0099025","CACNA2D1"
"GO:0099025","CNTN1"
"GO:0099025","CNTN2"
"GO:0099025","LSAMP"
"GO:0099025","MARCKS"
"GO:0099025","RAC1"
"GO:0099026","CNTN1"
"GO:0099026","CNTN5"
"GO:0099026","CNTN6"
"GO:0099026","GPC4"
"GO:0099026","LSAMP"
"GO:0099026","MARCKS"
"GO:0099026","MARCKSL1"
"GO:0099026","RAC1"
"GO:0099026","RGS7BP"
"GO:0099026","SNAP25"
"GO:0099029","CACNA2D1"
"GO:0099029","CACNA2D2"
"GO:0099029","CACNA2D3"
"GO:0099029","CPLX3"
"GO:0099029","FLOT2"
"GO:0099029","NTM"
"GO:0099029","NTNG1"
"GO:0099029","NTNG2"
"GO:0099031","ABHD17A"
"GO:0099031","ABHD17B"
"GO:0099031","DLG2"
"GO:0099031","DLG4"
"GO:0099031","IGSF21"
"GO:0099031","LZTS1"
"GO:0099031","MDGA1"
"GO:0099031","MDGA2"
"GO:0099031","MPP2"
"GO:0099031","NTM"
"GO:0099031","RGS7BP"
"GO:0099033","ABHD17A"
"GO:0099033","ABHD17B"
"GO:0099055","ABHD6"
"GO:0099055","ADGRB1"
"GO:0099055","ADGRL2"
"GO:0099055","ADGRL3"
"GO:0099055","ADORA1"
"GO:0099055","ADORA2A"
"GO:0099055","ADRA1A"
"GO:0099055","ADRA2A"
"GO:0099055","ADRA2C"
"GO:0099055","ADRB2"
"GO:0099055","ATP2B2"
"GO:0099055","CACNA1A"
"GO:0099055","CACNA1C"
"GO:0099055","CACNA1D"
"GO:0099055","CACNA1E"
"GO:0099055","CACNA1H"
"GO:0099055","CACNG5"
"GO:0099055","CADM1"
"GO:0099055","CADM2"
"GO:0099055","CANX"
"GO:0099055","CDH2"
"GO:0099055","CDH9"
"GO:0099055","CHRM1"
"GO:0099055","CHRM2"
"GO:0099055","CHRM5"
"GO:0099055","CHRNA6"
"GO:0099055","CHRNA7"
"GO:0099055","CLCN2"
"GO:0099055","CLCN3"
"GO:0099055","CLMP"
"GO:0099055","CNR2"
"GO:0099055","CSPG5"
"GO:0099055","DAGLA"
"GO:0099055","DRD1"
"GO:0099055","DRD2"
"GO:0099055","DRD4"
"GO:0099055","EPHA4"
"GO:0099055","EPHB2"
"GO:0099055","FLRT2"
"GO:0099055","FLRT3"
"GO:0099055","FXYD6"
"GO:0099055","GABBR1"
"GO:0099055","GABBR2"
"GO:0099055","GABRA5"
"GO:0099055","GABRB3"
"GO:0099055","GABRD"
"GO:0099055","GABRE"
"GO:0099055","GABRR3"
"GO:0099055","GPER1"
"GO:0099055","GRIA1"
"GO:0099055","GRIA2"
"GO:0099055","GRIA3"
"GO:0099055","GRID1"
"GO:0099055","GRIK2"
"GO:0099055","GRIK4"
"GO:0099055","GRIK5"
"GO:0099055","GRM1"
"GO:0099055","GRM2"
"GO:0099055","GRM3"
"GO:0099055","GRM5"
"GO:0099055","HAS2"
"GO:0099055","HCN1"
"GO:0099055","HTR2A"
"GO:0099055","HTR3A"
"GO:0099055","HTR7"
"GO:0099055","ITGA3"
"GO:0099055","ITGA5"
"GO:0099055","ITGB1"
"GO:0099055","ITGB4"
"GO:0099055","KCNA1"
"GO:0099055","KCNA2"
"GO:0099055","KCNA3"
"GO:0099055","KCNA4"
"GO:0099055","KCNC1"
"GO:0099055","KCNC3"
"GO:0099055","KCNC4"
"GO:0099055","KCND2"
"GO:0099055","KCNJ2"
"GO:0099055","KCNJ4"
"GO:0099055","KCNN2"
"GO:0099055","KCNQ2"
"GO:0099055","KCNQ3"
"GO:0099055","KCNQ5"
"GO:0099055","LPAR1"
"GO:0099055","LRRTM1"
"GO:0099055","NCAM1"
"GO:0099055","NRCAM"
"GO:0099055","NRP1"
"GO:0099055","NRP2"
"GO:0099055","NTRK3"
"GO:0099055","OPRK1"
"GO:0099055","OPRM1"
"GO:0099055","P2RX1"
"GO:0099055","PCDH10"
"GO:0099055","PCDH17"
"GO:0099055","PCDH8"
"GO:0099055","PLXNB1"
"GO:0099055","PRRT1"
"GO:0099055","PTCH1"
"GO:0099055","PTCHD1"
"GO:0099055","SDC2"
"GO:0099055","SEMA4D"
"GO:0099055","SEZ6L"
"GO:0099055","SLC1A1"
"GO:0099055","SLC1A6"
"GO:0099055","SLC1A7"
"GO:0099055","SLC6A1"
"GO:0099055","SLC6A11"
"GO:0099055","SLC6A3"
"GO:0099055","SLC6A4"
"GO:0099055","SLC6A6"
"GO:0099055","SLC6A8"
"GO:0099055","SLC6A9"
"GO:0099055","SLC8A1"
"GO:0099055","SLC8A2"
"GO:0099055","SLC8A3"
"GO:0099055","SLITRK1"
"GO:0099055","SLITRK2"
"GO:0099055","SLITRK3"
"GO:0099055","STX4"
"GO:0099055","SUSD4"
"GO:0099055","TACR1"
"GO:0099055","TRPC1"
"GO:0099055","TRPV1"
"GO:0099056","ABCC8"
"GO:0099056","ADAM23"
"GO:0099056","ADCY8"
"GO:0099056","ADGRL1"
"GO:0099056","ADORA1"
"GO:0099056","ADORA2A"
"GO:0099056","ADRA1A"
"GO:0099056","ANO1"
"GO:0099056","ANO2"
"GO:0099056","APH1A"
"GO:0099056","ATP1A3"
"GO:0099056","ATP2B3"
"GO:0099056","CACNA1B"
"GO:0099056","CACNA1C"
"GO:0099056","CACNA1E"
"GO:0099056","CACNB3"
"GO:0099056","CADM1"
"GO:0099056","CADM3"
"GO:0099056","CASR"
"GO:0099056","CDH2"
"GO:0099056","CDH9"
"GO:0099056","CHRM1"
"GO:0099056","CHRM2"
"GO:0099056","CHRM3"
"GO:0099056","CHRM4"
"GO:0099056","CHRM5"
"GO:0099056","CHRNA4"
"GO:0099056","CHRNA6"
"GO:0099056","CHRNA7"
"GO:0099056","CHRNB2"
"GO:0099056","CNR1"
"GO:0099056","CNTNAP2"
"GO:0099056","CNTNAP4"
"GO:0099056","CXADR"
"GO:0099056","DRD1"
"GO:0099056","DRD2"
"GO:0099056","DRD4"
"GO:0099056","DRD5"
"GO:0099056","EFNB1"
"GO:0099056","EFNB2"
"GO:0099056","EFNB3"
"GO:0099056","EPHA4"
"GO:0099056","EPHB2"
"GO:0099056","ERBB2"
"GO:0099056","ERBB4"
"GO:0099056","FLRT2"
"GO:0099056","FXYD6"
"GO:0099056","GABBR1"
"GO:0099056","GABBR2"
"GO:0099056","GABRA5"
"GO:0099056","GABRR1"
"GO:0099056","GLRA1"
"GO:0099056","GLRA3"
"GO:0099056","GPER1"
"GO:0099056","GPR151"
"GO:0099056","GRIA1"
"GO:0099056","GRIA2"
"GO:0099056","GRIA3"
"GO:0099056","GRIK1"
"GO:0099056","GRIK3"
"GO:0099056","GRIK4"
"GO:0099056","GRIK5"
"GO:0099056","GRIN1"
"GO:0099056","GRIN2A"
"GO:0099056","GRIN2B"
"GO:0099056","GRIN2D"
"GO:0099056","GRM2"
"GO:0099056","GRM3"
"GO:0099056","GRM7"
"GO:0099056","HAS2"
"GO:0099056","HTR1A"
"GO:0099056","HTR1B"
"GO:0099056","HTR2A"
"GO:0099056","HTR3A"
"GO:0099056","HTR7"
"GO:0099056","IGSF8"
"GO:0099056","KCNA1"
"GO:0099056","KCNA2"
"GO:0099056","KCNA3"
"GO:0099056","KCNA4"
"GO:0099056","KCNC1"
"GO:0099056","KCNC2"
"GO:0099056","KCNC3"
"GO:0099056","KCNC4"
"GO:0099056","KCNH1"
"GO:0099056","KCNJ11"
"GO:0099056","KCNJ3"
"GO:0099056","KCNJ6"
"GO:0099056","KCNJ9"
"GO:0099056","KCNQ5"
"GO:0099056","L1CAM"
"GO:0099056","LPAR1"
"GO:0099056","NCAM1"
"GO:0099056","NCSTN"
"GO:0099056","NGFR"
"GO:0099056","NPY1R"
"GO:0099056","NRXN1"
"GO:0099056","OPRD1"
"GO:0099056","OPRK1"
"GO:0099056","OPRM1"
"GO:0099056","P2RX3"
"GO:0099056","PCDH17"
"GO:0099056","PODXL"
"GO:0099056","PRRT2"
"GO:0099056","PSEN1"
"GO:0099056","PSEN2"
"GO:0099056","PSENEN"
"GO:0099056","PTPRD"
"GO:0099056","PTPRS"
"GO:0099056","SCN10A"
"GO:0099056","SCN11A"
"GO:0099056","SCN1A"
"GO:0099056","SCN2A"
"GO:0099056","SDC2"
"GO:0099056","SLC1A2"
